color_space,descriptor,distance,normalization,k,map_score
RGB Normalisé,Histogram Blob,Khi2,Standardization,-1,0.0071428571428571
RGB Normalisé,Histogram Blob,Khi2,Rank,-1,0.0071428571428571
RGB Normalisé,Histogram Blob,Histogram Intersection,Aucune,-1,0.0002263977595281
RGB Normalisé,Histogram Blob,Histogram Intersection,Probability,-1,0.0002263977595281
RGB Normalisé,Histogram Blob,Histogram Intersection,Magnitude,-1,0.0002263977595281
RGB Normalisé,Histogram Blob,Histogram Intersection,Min-Max,-1,0.0002263977595281
RGB Normalisé,Histogram Blob,Histogram Intersection,Standardization,-1,0.0071428571428571
RGB Normalisé,Histogram Blob,Histogram Intersection,Rank,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Manhattan (L1),Aucune,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Manhattan (L1),Probability,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Manhattan (L1),Magnitude,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Manhattan (L1),Min-Max,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Manhattan (L1),Standardization,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Manhattan (L1),Rank,-1,0.0002561631234082
RGB Normalisé,Weighted Gradient Histogram,Euclidean (L2),Aucune,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Euclidean (L2),Probability,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Euclidean (L2),Magnitude,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Euclidean (L2),Min-Max,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Euclidean (L2),Standardization,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Euclidean (L2),Rank,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Chebyshev,Aucune,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Chebyshev,Probability,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Chebyshev,Magnitude,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Chebyshev,Min-Max,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Chebyshev,Standardization,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Chebyshev,Rank,-1,0.0027818550497121
RGB Normalisé,Weighted Gradient Histogram,Minkowski,Aucune,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Minkowski,Probability,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Minkowski,Magnitude,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Minkowski,Min-Max,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Minkowski,Standardization,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Minkowski,Rank,-1,0.0022322554752895
RGB Normalisé,Weighted Gradient Histogram,Khi2,Aucune,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Khi2,Probability,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Khi2,Magnitude,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Khi2,Min-Max,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Khi2,Standardization,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Khi2,Rank,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Histogram Intersection,Aucune,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Histogram Intersection,Probability,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Histogram Intersection,Magnitude,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Histogram Intersection,Min-Max,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Histogram Intersection,Standardization,-1,0.0071428571428571
RGB Normalisé,Weighted Gradient Histogram,Histogram Intersection,Rank,-1,0.0001880495574175
RGB Normalisé,Statistics,Manhattan (L1),Aucune,-1,0.0071428571428571
RGB Normalisé,Statistics,Manhattan (L1),Probability,-1,0.0071428571428571
RGB Normalisé,Statistics,Manhattan (L1),Magnitude,-1,0.0071428571428571
RGB Normalisé,Statistics,Manhattan (L1),Min-Max,-1,0.0071428571428571
RGB Normalisé,Statistics,Manhattan (L1),Standardization,-1,0.0071428571428571
RGB Normalisé,Statistics,Manhattan (L1),Rank,-1,0.0037414965986394
RGB Normalisé,Statistics,Euclidean (L2),Aucune,-1,0.0071428571428571
RGB Normalisé,Statistics,Euclidean (L2),Probability,-1,0.0071428571428571
RGB Normalisé,Statistics,Euclidean (L2),Magnitude,-1,0.0071428571428571
RGB Normalisé,Statistics,Euclidean (L2),Min-Max,-1,0.0071428571428571
RGB Normalisé,Statistics,Euclidean (L2),Standardization,-1,0.0071428571428571
RGB Normalisé,Statistics,Euclidean (L2),Rank,-1,0.0037749766573295
RGB Normalisé,Statistics,Chebyshev,Aucune,-1,0.0071428571428571
RGB Normalisé,Statistics,Chebyshev,Probability,-1,0.0071428571428571
RGB Normalisé,Statistics,Chebyshev,Magnitude,-1,0.0071428571428571
RGB Normalisé,Statistics,Chebyshev,Min-Max,-1,0.0071428571428571
RGB Normalisé,Statistics,Chebyshev,Standardization,-1,0.0071428571428571
RGB Normalisé,Statistics,Chebyshev,Rank,-1,0.0040924369747899
RGB Normalisé,Statistics,Minkowski,Aucune,-1,0.0071428571428571
RGB Normalisé,Statistics,Minkowski,Probability,-1,0.0071428571428571
RGB Normalisé,Statistics,Minkowski,Magnitude,-1,0.0071428571428571
RGB Normalisé,Statistics,Minkowski,Min-Max,-1,0.0071428571428571
RGB Normalisé,Statistics,Minkowski,Standardization,-1,0.0071428571428571
RGB Normalisé,Statistics,Minkowski,Rank,-1,0.0044949789439585
RGB Normalisé,Statistics,Khi2,Aucune,-1,0.0071428571428571
RGB Normalisé,Statistics,Khi2,Probability,-1,0.0071428571428571
RGB Normalisé,Statistics,Khi2,Magnitude,-1,0.0071428571428571
RGB Normalisé,Statistics,Khi2,Min-Max,-1,0.0071428571428571
RGB Normalisé,Statistics,Khi2,Standardization,-1,0.0071428571428571
RGB Normalisé,Statistics,Khi2,Rank,-1,0.0040408163265306
RGB Normalisé,Statistics,Histogram Intersection,Aucune,-1,0.0071428571428571
RGB Normalisé,Statistics,Histogram Intersection,Probability,-1,0.0071428571428571
RGB Normalisé,Statistics,Histogram Intersection,Magnitude,-1,0.0071428571428571
RGB Normalisé,Statistics,Histogram Intersection,Min-Max,-1,0.0071428571428571
RGB Normalisé,Statistics,Histogram Intersection,Standardization,-1,0.0071428571428571
RGB Normalisé,Statistics,Histogram Intersection,Rank,-1,0.0002172164409567
RGB Normalisé,Local Binary Pattern,Manhattan (L1),Aucune,-1,0.0022934173669467
RGB Normalisé,Local Binary Pattern,Manhattan (L1),Probability,-1,0.002473716759431
RGB Normalisé,Local Binary Pattern,Manhattan (L1),Magnitude,-1,0.0022809679427326
RGB Normalisé,Local Binary Pattern,Manhattan (L1),Min-Max,-1,0.0022504557378506
RGB Normalisé,Local Binary Pattern,Manhattan (L1),Standardization,-1,0.0033503401360544
RGB Normalisé,Local Binary Pattern,Manhattan (L1),Rank,-1,0.0030334903192046
RGB Normalisé,Local Binary Pattern,Euclidean (L2),Aucune,-1,0.002264598146951
RGB Normalisé,Local Binary Pattern,Euclidean (L2),Probability,-1,0.002264598146951
RGB Normalisé,Local Binary Pattern,Euclidean (L2),Magnitude,-1,0.0040637480798771
RGB Normalisé,Local Binary Pattern,Euclidean (L2),Min-Max,-1,0.0022550575785869
RGB Normalisé,Local Binary Pattern,Euclidean (L2),Standardization,-1,0.0022490551776266
RGB Normalisé,Local Binary Pattern,Euclidean (L2),Rank,-1,0.0027963557928714
RGB Normalisé,Local Binary Pattern,Chebyshev,Aucune,-1,0.0022733285233285
RGB Normalisé,Local Binary Pattern,Chebyshev,Probability,-1,0.0022733285233285
RGB Normalisé,Local Binary Pattern,Chebyshev,Magnitude,-1,0.0022130678077682
RGB Normalisé,Local Binary Pattern,Chebyshev,Min-Max,-1,0.0034227123451261
RGB Normalisé,Local Binary Pattern,Chebyshev,Standardization,-1,0.0022058673469387
RGB Normalisé,Local Binary Pattern,Chebyshev,Rank,-1,0.002390909090909
RGB Normalisé,Local Binary Pattern,Minkowski,Aucune,-1,0.0022585957459907
RGB Normalisé,Local Binary Pattern,Minkowski,Probability,-1,0.0026143380429094
RGB Normalisé,Local Binary Pattern,Minkowski,Magnitude,-1,0.0041950757575757
RGB Normalisé,Local Binary Pattern,Minkowski,Min-Max,-1,0.002264598146951
RGB Normalisé,Local Binary Pattern,Minkowski,Standardization,-1,0.0041068496364062
RGB Normalisé,Local Binary Pattern,Minkowski,Rank,-1,0.0027963557928714
RGB Normalisé,Local Binary Pattern,Khi2,Aucune,-1,0.0071428571428571
RGB Normalisé,Local Binary Pattern,Khi2,Probability,-1,0.0071428571428571
RGB Normalisé,Local Binary Pattern,Khi2,Magnitude,-1,0.0071428571428571
RGB Normalisé,Local Binary Pattern,Khi2,Min-Max,-1,0.0071428571428571
RGB Normalisé,Local Binary Pattern,Khi2,Standardization,-1,0.0023010606407759
RGB Normalisé,Local Binary Pattern,Khi2,Rank,-1,0.0024338624338624
RGB Normalisé,Local Binary Pattern,Histogram Intersection,Aucune,-1,0.0001479108131946
RGB Normalisé,Local Binary Pattern,Histogram Intersection,Probability,-1,0.0001479108131946
RGB Normalisé,Local Binary Pattern,Histogram Intersection,Magnitude,-1,0.0001353897775738
RGB Normalisé,Local Binary Pattern,Histogram Intersection,Min-Max,-1,0.000748242449789
RGB Normalisé,Local Binary Pattern,Histogram Intersection,Standardization,-1,0.0001496546477751
RGB Normalisé,Local Binary Pattern,Histogram Intersection,Rank,-1,0.0022277874564459
RGB Normalisé,Haralick,Manhattan (L1),Aucune,-1,0.0026352040816326
RGB Normalisé,Haralick,Manhattan (L1),Probability,-1,0.0019325669581774
RGB Normalisé,Haralick,Manhattan (L1),Magnitude,-1,0.0025085843861354
RGB Normalisé,Haralick,Manhattan (L1),Min-Max,-1,0.0020810594042622
RGB Normalisé,Haralick,Manhattan (L1),Standardization,-1,0.0026152222162074
RGB Normalisé,Haralick,Manhattan (L1),Rank,-1,0.0029070537305831
RGB Normalisé,Haralick,Euclidean (L2),Aucune,-1,0.0018686636070397
RGB Normalisé,Haralick,Euclidean (L2),Probability,-1,0.0023028870639164
RGB Normalisé,Haralick,Euclidean (L2),Magnitude,-1,0.0022250781625781
RGB Normalisé,Haralick,Euclidean (L2),Min-Max,-1,0.0021261307390339
RGB Normalisé,Haralick,Euclidean (L2),Standardization,-1,0.0022808012093726
RGB Normalisé,Haralick,Euclidean (L2),Rank,-1,0.0023539074720797
RGB Normalisé,Haralick,Chebyshev,Aucune,-1,0.0021226743829483
RGB Normalisé,Haralick,Chebyshev,Probability,-1,0.00180625864121
RGB Normalisé,Haralick,Chebyshev,Magnitude,-1,0.0016699904349807
RGB Normalisé,Haralick,Chebyshev,Min-Max,-1,0.0017723537183578
RGB Normalisé,Haralick,Chebyshev,Standardization,-1,0.0021693634333473
RGB Normalisé,Haralick,Chebyshev,Rank,-1,0.0024755653249442
RGB Normalisé,Haralick,Minkowski,Aucune,-1,0.0024665551839464
RGB Normalisé,Haralick,Minkowski,Probability,-1,0.0022353408549181
RGB Normalisé,Haralick,Minkowski,Magnitude,-1,0.0024049363335077
RGB Normalisé,Haralick,Minkowski,Min-Max,-1,0.0019496240601503
RGB Normalisé,Haralick,Minkowski,Standardization,-1,0.0033232316985177
RGB Normalisé,Haralick,Minkowski,Rank,-1,0.0023582277485774
RGB Normalisé,Haralick,Khi2,Aucune,-1,0.0071428571428571
RGB Normalisé,Haralick,Khi2,Probability,-1,0.0071428571428571
RGB Normalisé,Haralick,Khi2,Magnitude,-1,0.0071428571428571
RGB Normalisé,Haralick,Khi2,Min-Max,-1,0.0061607142857142
RGB Normalisé,Haralick,Khi2,Standardization,-1,0.0016029511804721
RGB Normalisé,Haralick,Khi2,Rank,-1,0.0016957521054159
RGB Normalisé,Haralick,Histogram Intersection,Aucune,-1,0.0006461892348989
RGB Normalisé,Haralick,Histogram Intersection,Probability,-1,0.0001574899699736
RGB Normalisé,Haralick,Histogram Intersection,Magnitude,-1,0.0002357976333911
RGB Normalisé,Haralick,Histogram Intersection,Min-Max,-1,0.0006478772550201
RGB Normalisé,Haralick,Histogram Intersection,Standardization,-1,0.0019963466868228
RGB Normalisé,Haralick,Histogram Intersection,Rank,-1,0.0031195985296704
RGB Normalisé,CNN (VGG-16),Manhattan (L1),Aucune,-1,0.0033238095238095
RGB Normalisé,CNN (VGG-16),Manhattan (L1),Probability,-1,0.003934331797235
RGB Normalisé,CNN (VGG-16),Manhattan (L1),Magnitude,-1,0.003316129032258
RGB Normalisé,CNN (VGG-16),Manhattan (L1),Min-Max,-1,0.0038698206555349
RGB Normalisé,CNN (VGG-16),Manhattan (L1),Standardization,-1,0.0071428571428571
RGB Normalisé,CNN (VGG-16),Manhattan (L1),Rank,-1,0.0030118550344114
RGB Normalisé,CNN (VGG-16),Euclidean (L2),Aucune,-1,0.0046428571428571
RGB Normalisé,CNN (VGG-16),Euclidean (L2),Probability,-1,0.0046659088038398
RGB Normalisé,CNN (VGG-16),Euclidean (L2),Magnitude,-1,0.004650406504065
RGB Normalisé,CNN (VGG-16),Euclidean (L2),Min-Max,-1,0.0054523809523809
RGB Normalisé,CNN (VGG-16),Euclidean (L2),Standardization,-1,0.0071428571428571
RGB Normalisé,CNN (VGG-16),Euclidean (L2),Rank,-1,0.0071428571428571
RGB Normalisé,CNN (VGG-16),Chebyshev,Aucune,-1,0.0024488105617137
RGB Normalisé,CNN (VGG-16),Chebyshev,Probability,-1,0.0023552754435107
RGB Normalisé,CNN (VGG-16),Chebyshev,Magnitude,-1,0.0047539682539682
RGB Normalisé,CNN (VGG-16),Chebyshev,Min-Max,-1,0.0051904761904761
RGB Normalisé,CNN (VGG-16),Chebyshev,Standardization,-1,0.0071428571428571
RGB Normalisé,CNN (VGG-16),Chebyshev,Rank,-1,0.0054260651629072
RGB Normalisé,CNN (VGG-16),Minkowski,Aucune,-1,0.0031122448979591
RGB Normalisé,CNN (VGG-16),Minkowski,Probability,-1,0.0046474358974358
RGB Normalisé,CNN (VGG-16),Minkowski,Magnitude,-1,0.0031122448979591
RGB Normalisé,CNN (VGG-16),Minkowski,Min-Max,-1,0.0043528138528138
RGB Normalisé,CNN (VGG-16),Minkowski,Standardization,-1,0.0071428571428571
RGB Normalisé,CNN (VGG-16),Minkowski,Rank,-1,0.003095719095719
RGB Normalisé,CNN (VGG-16),Khi2,Aucune,-1,0.0071428571428571
RGB Normalisé,CNN (VGG-16),Khi2,Probability,-1,0.0071428571428571
RGB Normalisé,CNN (VGG-16),Khi2,Magnitude,-1,0.0071428571428571
RGB Normalisé,CNN (VGG-16),Khi2,Min-Max,-1,0.0071428571428571
RGB Normalisé,CNN (VGG-16),Khi2,Standardization,-1,0.0071428571428571
RGB Normalisé,CNN (VGG-16),Khi2,Rank,-1,0.0027032967032967
RGB Normalisé,CNN (VGG-16),Histogram Intersection,Aucune,-1,0.0001422568917773
RGB Normalisé,CNN (VGG-16),Histogram Intersection,Probability,-1,0.0001357969191905
RGB Normalisé,CNN (VGG-16),Histogram Intersection,Magnitude,-1,0.0001421468587434
RGB Normalisé,CNN (VGG-16),Histogram Intersection,Min-Max,-1,0.0007956837907576
RGB Normalisé,CNN (VGG-16),Histogram Intersection,Standardization,-1,0.0071428571428571
RGB Normalisé,CNN (VGG-16),Histogram Intersection,Rank,-1,0.0001509997876603
HSL,Histogram,Manhattan (L1),Aucune,-1,0.0049675324675324
HSL,Histogram,Manhattan (L1),Probability,-1,0.0052222222222222
HSL,Histogram,Manhattan (L1),Magnitude,-1,0.0023922953936565
HSL,Histogram,Manhattan (L1),Min-Max,-1,0.0023458646616541
HSL,Histogram,Manhattan (L1),Standardization,-1,0.0046239316239316
HSL,Histogram,Manhattan (L1),Rank,-1,0.0043367346938775
HSL,Histogram,Euclidean (L2),Aucune,-1,0.0045107085896559
HSL,Histogram,Euclidean (L2),Probability,-1,0.004562656641604
HSL,Histogram,Euclidean (L2),Magnitude,-1,0.0023811002661934
HSL,Histogram,Euclidean (L2),Min-Max,-1,0.0023793995859213
HSL,Histogram,Euclidean (L2),Standardization,-1,0.0053571428571428
HSL,Histogram,Euclidean (L2),Rank,-1,0.0049571704890853
HSL,Histogram,Chebyshev,Aucune,-1,0.0051319612590799
HSL,Histogram,Chebyshev,Probability,-1,0.002454481792717
HSL,Histogram,Chebyshev,Magnitude,-1,0.0057482993197278
HSL,Histogram,Chebyshev,Min-Max,-1,0.0023392993352947
HSL,Histogram,Chebyshev,Standardization,-1,0.0023357487922705
HSL,Histogram,Chebyshev,Rank,-1,0.0048724489795918
HSL,Histogram,Minkowski,Aucune,-1,0.0023687474989995
HSL,Histogram,Minkowski,Probability,-1,0.0023687474989995
HSL,Histogram,Minkowski,Magnitude,-1,0.0023914456470847
HSL,Histogram,Minkowski,Min-Max,-1,0.0023558941058941
HSL,Histogram,Minkowski,Standardization,-1,0.0050396825396825
HSL,Histogram,Minkowski,Rank,-1,0.0036944444444444
HSL,Histogram,Khi2,Aucune,-1,0.0071428571428571
HSL,Histogram,Khi2,Probability,-1,0.0071428571428571
HSL,Histogram,Khi2,Magnitude,-1,0.0071428571428571
HSL,Histogram,Khi2,Min-Max,-1,0.0071428571428571
HSL,Histogram,Khi2,Standardization,-1,0.0032118085912455
HSL,Histogram,Khi2,Rank,-1,0.0043045112781954
HSL,Histogram,Histogram Intersection,Aucune,-1,0.0001366768251946
HSL,Histogram,Histogram Intersection,Probability,-1,0.0001366768251946
HSL,Histogram,Histogram Intersection,Magnitude,-1,0.000158524241905
HSL,Histogram,Histogram Intersection,Min-Max,-1,0.0001311063606929
HSL,Histogram,Histogram Intersection,Standardization,-1,0.0071428571428571
HSL,Histogram,Histogram Intersection,Rank,-1,0.0002321042053184
HSL,Histogram (HSV/HSL),Manhattan (L1),Aucune,-1,0.0016611434629978
HSL,Histogram (HSV/HSL),Manhattan (L1),Probability,-1,0.0018430410001838
HSL,Histogram (HSV/HSL),Manhattan (L1),Magnitude,-1,0.0047593984962406
HSL,Histogram (HSV/HSL),Manhattan (L1),Min-Max,-1,0.0047185821697099
HSL,Histogram (HSV/HSL),Manhattan (L1),Standardization,-1,0.004443413729128
HSL,Histogram (HSV/HSL),Manhattan (L1),Rank,-1,0.0038095238095238
HSL,Histogram (HSV/HSL),Euclidean (L2),Aucune,-1,0.0016279194158359
HSL,Histogram (HSV/HSL),Euclidean (L2),Probability,-1,0.0016553581700275
HSL,Histogram (HSV/HSL),Euclidean (L2),Magnitude,-1,0.0016732342905687
HSL,Histogram (HSV/HSL),Euclidean (L2),Min-Max,-1,0.0047675736961451
HSL,Histogram (HSV/HSL),Euclidean (L2),Standardization,-1,0.00168334077014
HSL,Histogram (HSV/HSL),Euclidean (L2),Rank,-1,0.004715320910973
HSL,Histogram (HSV/HSL),Chebyshev,Aucune,-1,0.0016387472176945
HSL,Histogram (HSV/HSL),Chebyshev,Probability,-1,0.0022020317186408
HSL,Histogram (HSV/HSL),Chebyshev,Magnitude,-1,0.0045248568635665
HSL,Histogram (HSV/HSL),Chebyshev,Min-Max,-1,0.0054421768707482
HSL,Histogram (HSV/HSL),Chebyshev,Standardization,-1,0.0019103028664635
HSL,Histogram (HSV/HSL),Chebyshev,Rank,-1,0.0041776556776556
HSL,Histogram (HSV/HSL),Minkowski,Aucune,-1,0.0016314784935554
HSL,Histogram (HSV/HSL),Minkowski,Probability,-1,0.0016607888769542
HSL,Histogram (HSV/HSL),Minkowski,Magnitude,-1,0.0016955109142589
HSL,Histogram (HSV/HSL),Minkowski,Min-Max,-1,0.0048308270676691
HSL,Histogram (HSV/HSL),Minkowski,Standardization,-1,0.0017149864275387
HSL,Histogram (HSV/HSL),Minkowski,Rank,-1,0.0046904761904761
HSL,Histogram (HSV/HSL),Khi2,Aucune,-1,0.0071428571428571
HSL,Histogram (HSV/HSL),Khi2,Probability,-1,0.0071428571428571
HSL,Histogram (HSV/HSL),Khi2,Magnitude,-1,0.0071428571428571
HSL,Histogram (HSV/HSL),Khi2,Min-Max,-1,0.0071428571428571
HSL,Histogram (HSV/HSL),Khi2,Standardization,-1,0.0027083780880773
HSL,Histogram (HSV/HSL),Khi2,Rank,-1,0.0032849037619482
HSL,Histogram (HSV/HSL),Histogram Intersection,Aucune,-1,0.0001705890724959
HSL,Histogram (HSV/HSL),Histogram Intersection,Probability,-1,0.0002417635355353
HSL,Histogram (HSV/HSL),Histogram Intersection,Magnitude,-1,0.0002693383805134
HSL,Histogram (HSV/HSL),Histogram Intersection,Min-Max,-1,0.0002486691523956
HSL,Histogram (HSV/HSL),Histogram Intersection,Standardization,-1,0.0017953606236854
HSL,Histogram (HSV/HSL),Histogram Intersection,Rank,-1,0.0001607590989059
HSL,Histogram Blob,Manhattan (L1),Aucune,-1,0.0056746031746031
HSL,Histogram Blob,Manhattan (L1),Probability,-1,0.0049039615846338
HSL,Histogram Blob,Manhattan (L1),Magnitude,-1,0.0053401360544217
HSL,Histogram Blob,Manhattan (L1),Min-Max,-1,0.0023790770632875
HSL,Histogram Blob,Manhattan (L1),Standardization,-1,0.0022954729118034
HSL,Histogram Blob,Manhattan (L1),Rank,-1,0.0026918192737297
HSL,Histogram Blob,Euclidean (L2),Aucune,-1,0.0023676571106911
HSL,Histogram Blob,Euclidean (L2),Probability,-1,0.0023676571106911
HSL,Histogram Blob,Euclidean (L2),Magnitude,-1,0.0023676571106911
HSL,Histogram Blob,Euclidean (L2),Min-Max,-1,0.0047380952380952
HSL,Histogram Blob,Euclidean (L2),Standardization,-1,0.0047380952380952
HSL,Histogram Blob,Euclidean (L2),Rank,-1,0.0034753901560624
HSL,Histogram Blob,Chebyshev,Aucune,-1,0.002470238095238
HSL,Histogram Blob,Chebyshev,Probability,-1,0.0045655307994757
HSL,Histogram Blob,Chebyshev,Magnitude,-1,0.002470238095238
HSL,Histogram Blob,Chebyshev,Min-Max,-1,0.002470238095238
HSL,Histogram Blob,Chebyshev,Standardization,-1,0.002470238095238
HSL,Histogram Blob,Chebyshev,Rank,-1,0.0031219715956558
HSL,Histogram Blob,Minkowski,Aucune,-1,0.0023577584880105
HSL,Histogram Blob,Minkowski,Probability,-1,0.0023577584880105
HSL,Histogram Blob,Minkowski,Magnitude,-1,0.0047146131179744
HSL,Histogram Blob,Minkowski,Min-Max,-1,0.0047158337019018
HSL,Histogram Blob,Minkowski,Standardization,-1,0.0023577584880105
HSL,Histogram Blob,Minkowski,Rank,-1,0.0034485446985446
HSL,Histogram Blob,Khi2,Aucune,-1,0.0071428571428571
HSL,Histogram Blob,Khi2,Probability,-1,0.0071428571428571
HSL,Histogram Blob,Khi2,Magnitude,-1,0.0071428571428571
HSL,Histogram Blob,Khi2,Min-Max,-1,0.0071428571428571
HSL,Histogram Blob,Khi2,Standardization,-1,0.0027770387507229
HSL,Histogram Blob,Khi2,Rank,-1,0.0047704081632653
HSL,Histogram Blob,Histogram Intersection,Aucune,-1,0.0001461403045418
HSL,Histogram Blob,Histogram Intersection,Probability,-1,0.0001350177406082
HSL,Histogram Blob,Histogram Intersection,Magnitude,-1,0.0001455088725905
HSL,Histogram Blob,Histogram Intersection,Min-Max,-1,0.0001461403045418
HSL,Histogram Blob,Histogram Intersection,Standardization,-1,0.0001484567651554
HSL,Histogram Blob,Histogram Intersection,Rank,-1,0.0002742028173582
HSL,Weighted Gradient Histogram,Manhattan (L1),Aucune,-1,0.0019473481798463
HSL,Weighted Gradient Histogram,Manhattan (L1),Probability,-1,0.0017068588867145
HSL,Weighted Gradient Histogram,Manhattan (L1),Magnitude,-1,0.0023458485958485
HSL,Weighted Gradient Histogram,Manhattan (L1),Min-Max,-1,0.0017215272432537
HSL,Weighted Gradient Histogram,Manhattan (L1),Standardization,-1,0.0022539297590176
HSL,Weighted Gradient Histogram,Manhattan (L1),Rank,-1,0.0002962405057776
HSL,Weighted Gradient Histogram,Euclidean (L2),Aucune,-1,0.0018343974469607
HSL,Weighted Gradient Histogram,Euclidean (L2),Probability,-1,0.0015991105709484
HSL,Weighted Gradient Histogram,Euclidean (L2),Magnitude,-1,0.0016332462584556
HSL,Weighted Gradient Histogram,Euclidean (L2),Min-Max,-1,0.0017948153182044
HSL,Weighted Gradient Histogram,Euclidean (L2),Standardization,-1,0.0016059343863948
HSL,Weighted Gradient Histogram,Euclidean (L2),Rank,-1,0.0044234693877551
HSL,Weighted Gradient Histogram,Chebyshev,Aucune,-1,0.002276795182548
HSL,Weighted Gradient Histogram,Chebyshev,Probability,-1,0.0020451960048233
HSL,Weighted Gradient Histogram,Chebyshev,Magnitude,-1,0.0016360528140839
HSL,Weighted Gradient Histogram,Chebyshev,Min-Max,-1,0.0016398539506682
HSL,Weighted Gradient Histogram,Chebyshev,Standardization,-1,0.0016360528140839
HSL,Weighted Gradient Histogram,Chebyshev,Rank,-1,0.0024760449634399
HSL,Weighted Gradient Histogram,Minkowski,Aucune,-1,0.0018376902600505
HSL,Weighted Gradient Histogram,Minkowski,Probability,-1,0.0016177421343637
HSL,Weighted Gradient Histogram,Minkowski,Magnitude,-1,0.0018459712438806
HSL,Weighted Gradient Histogram,Minkowski,Min-Max,-1,0.0018150381364667
HSL,Weighted Gradient Histogram,Minkowski,Standardization,-1,0.0020059172605212
HSL,Weighted Gradient Histogram,Minkowski,Rank,-1,0.0020860142086391
HSL,Weighted Gradient Histogram,Khi2,Aucune,-1,0.0071428571428571
HSL,Weighted Gradient Histogram,Khi2,Probability,-1,0.0071428571428571
HSL,Weighted Gradient Histogram,Khi2,Magnitude,-1,0.0071428571428571
HSL,Weighted Gradient Histogram,Khi2,Min-Max,-1,0.0071428571428571
HSL,Weighted Gradient Histogram,Khi2,Standardization,-1,0.002068279138898
HSL,Weighted Gradient Histogram,Khi2,Rank,-1,0.0071428571428571
HSL,Weighted Gradient Histogram,Histogram Intersection,Aucune,-1,0.0011461798387557
HSL,Weighted Gradient Histogram,Histogram Intersection,Probability,-1,0.0006780729533192
HSL,Weighted Gradient Histogram,Histogram Intersection,Magnitude,-1,0.000448779175724
HSL,Weighted Gradient Histogram,Histogram Intersection,Min-Max,-1,0.0008438009006419
HSL,Weighted Gradient Histogram,Histogram Intersection,Standardization,-1,0.0019698158983873
HSL,Weighted Gradient Histogram,Histogram Intersection,Rank,-1,0.000500486297154
HSL,Statistics,Manhattan (L1),Aucune,-1,0.0032773109243697
HSL,Statistics,Manhattan (L1),Probability,-1,0.0030192743764172
HSL,Statistics,Manhattan (L1),Magnitude,-1,0.0027916551235878
HSL,Statistics,Manhattan (L1),Min-Max,-1,0.0030222088835534
HSL,Statistics,Manhattan (L1),Standardization,-1,0.0032117346938775
HSL,Statistics,Manhattan (L1),Rank,-1,0.004882498453927
HSL,Statistics,Euclidean (L2),Aucune,-1,0.0033053613053613
HSL,Statistics,Euclidean (L2),Probability,-1,0.0031616646658663
HSL,Statistics,Euclidean (L2),Magnitude,-1,0.0032414965986394
HSL,Statistics,Euclidean (L2),Min-Max,-1,0.0032414965986394
HSL,Statistics,Euclidean (L2),Standardization,-1,0.0031462585034013
HSL,Statistics,Euclidean (L2),Rank,-1,0.004882498453927
HSL,Statistics,Chebyshev,Aucune,-1,0.0029705215419501
HSL,Statistics,Chebyshev,Probability,-1,0.0032335600907029
HSL,Statistics,Chebyshev,Magnitude,-1,0.0031462585034013
HSL,Statistics,Chebyshev,Min-Max,-1,0.0031462585034013
